CustomerKey,GeographyKey,CustomerAlternateKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,DateFirstPurchase,Age,BikeBuyer,BinnedColumn,EnglishEducation_Bachelors,EnglishEducation_Graduate Degree,EnglishEducation_High School,EnglishEducation_Partial College,EnglishEducation_Partial High School,EnglishOccupation_Clerical,EnglishOccupation_Management,EnglishOccupation_Manual,EnglishOccupation_Professional,EnglishOccupation_Skilled Manual,CommuteDistance_0-1 Miles,CommuteDistance_1-2 Miles,CommuteDistance_10+ Miles,CommuteDistance_2-5 Miles,CommuteDistance_5-10 Miles
11182,638,AW00011182,S,F,70000,4,0,1,2,2/29/2008,71,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
11183,368,AW00011183,S,F,70000,4,0,1,2,11/1/2007,71,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
11184,311,AW00011184,S,F,70000,4,0,1,2,2/11/2008,70,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
11185,53,AW00011185,S,F,70000,4,0,1,2,8/25/2007,70,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
11186,352,AW00011186,S,F,70000,4,0,1,2,4/20/2008,71,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
11187,612,AW00011187,M,F,60000,4,0,1,2,10/5/2007,71,0,Bin 3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
11188,361,AW00011188,M,F,60000,4,0,0,2,5/4/2008,71,0,Bin 3,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
11189,609,AW00011189,S,M,60000,4,0,1,2,2/26/2006,71,1,Bin 3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
11190,300,AW00011190,M,M,70000,5,0,1,2,2/29/2008,71,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
11191,310,AW00011191,S,F,70000,5,0,1,3,2/11/2006,69,1,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
11192,637,AW00011192,M,M,60000,4,0,1,2,12/25/2007,69,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
11193,553,AW00011193,M,M,60000,4,0,1,2,8/29/2007,70,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
11194,352,AW00011194,M,F,60000,4,0,1,2,9/14/2007,70,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
11195,635,AW00011195,M,F,60000,5,0,1,3,10/16/2007,69,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
11196,536,AW00011196,M,M,60000,5,0,1,3,9/4/2007,69,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
11197,637,AW00011197,M,F,70000,3,1,0,1,11/3/2007,69,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
11198,368,AW00011198,S,F,70000,4,1,1,1,8/9/2007,68,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
11199,302,AW00011199,M,F,70000,4,1,1,1,9/19/2007,68,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
11200,69,AW00011200,M,M,70000,4,1,1,1,8/11/2007,67,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
11201,369,AW00011201,M,F,70000,4,1,1,1,1/2/2008,68,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
11202,334,AW00011202,M,F,80000,5,0,0,2,3/18/2008,68,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
11203,60,AW00011203,M,M,40000,2,1,1,2,8/24/2007,67,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
11204,536,AW00011204,M,F,40000,2,1,1,2,2/10/2008,67,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
11205,612,AW00011205,M,F,40000,2,1,1,2,1/28/2008,67,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
11206,626,AW00011206,M,M,60000,2,1,1,1,11/12/2007,66,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11207,635,AW00011207,S,F,60000,2,1,1,1,8/4/2007,67,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11208,325,AW00011208,M,F,60000,2,1,1,0,9/5/2007,67,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
11209,336,AW00011209,M,F,60000,2,1,1,0,9/26/2007,67,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
11210,383,AW00011210,M,M,70000,4,1,1,2,11/7/2007,67,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11211,50,AW00011211,M,F,40000,2,1,1,2,8/5/2007,65,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
11212,53,AW00011212,M,F,40000,2,1,1,2,8/3/2007,65,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
11213,614,AW00011213,S,F,60000,2,1,1,2,9/29/2007,66,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11214,545,AW00011214,S,M,60000,2,1,1,2,2/15/2008,65,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11215,62,AW00011215,M,F,40000,2,1,1,2,8/19/2007,65,0,Bin 3,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
11216,547,AW00011216,S,F,60000,2,1,1,2,2/15/2006,65,1,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11217,547,AW00011217,S,F,60000,2,1,1,2,2/10/2006,65,1,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11218,642,AW00011218,S,F,60000,2,1,0,2,9/1/2007,65,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
11219,553,AW00011219,M,M,60000,2,1,1,2,5/1/2008,64,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
11220,310,AW00011220,M,F,60000,2,1,1,1,9/15/2007,65,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11221,334,AW00011221,M,M,70000,4,2,1,1,10/9/2007,65,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
11222,369,AW00011222,M,F,80000,3,1,1,1,5/4/2008,65,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
11223,52,AW00011223,S,F,70000,2,1,1,2,8/2/2007,63,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
11224,612,AW00011224,S,F,70000,2,1,1,2,2/7/2006,64,1,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
11225,635,AW00011225,M,F,60000,2,1,1,1,12/24/2007,64,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11226,552,AW00011226,M,F,60000,2,1,1,1,8/25/2007,63,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
11227,310,AW00011227,S,M,60000,2,1,1,2,2/3/2006,64,1,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11228,316,AW00011228,M,F,60000,2,1,1,2,4/27/2008,64,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11229,355,AW00011229,S,M,70000,4,2,1,1,1/28/2008,63,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11230,369,AW00011230,M,F,70000,4,2,0,2,1/17/2008,64,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
11231,611,AW00011231,M,M,60000,2,1,1,2,8/14/2007,62,0,Bin 2,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
11232,616,AW00011232,M,F,60000,3,1,0,2,3/23/2008,62,0,Bin 2,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
11233,299,AW00011233,M,M,70000,4,2,1,2,8/12/2007,63,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11234,337,AW00011234,S,F,70000,4,2,1,2,8/12/2007,62,0,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11235,607,AW00011235,M,M,70000,4,2,1,2,1/5/2008,63,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11236,609,AW00011236,S,M,70000,5,2,1,2,4/5/2008,63,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11237,161,AW00011237,S,M,130000,2,3,0,4,3/8/2006,56,1,Bin 2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
11238,232,AW00011238,S,F,130000,2,3,0,4,7/9/2005,57,1,Bin 2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
11239,249,AW00011239,M,F,130000,2,4,0,2,7/22/2005,56,1,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
11240,273,AW00011240,M,F,160000,2,3,1,4,8/30/2005,56,1,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
11241,211,AW00011241,S,F,100000,2,3,1,4,3/14/2007,57,1,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
11242,209,AW00011242,M,M,110000,2,4,1,3,3/23/2007,57,1,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
11243,237,AW00011243,M,F,150000,2,3,1,3,8/24/2005,57,1,Bin 2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
11244,267,AW00011244,S,F,170000,2,3,0,3,8/15/2005,57,1,Bin 2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
11245,132,AW00011245,M,M,120000,3,4,0,4,3/29/2006,58,1,Bin 2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
11246,147,AW00011246,M,F,120000,3,4,0,4,4/5/2006,58,1,Bin 2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
11247,242,AW00011247,S,F,130000,3,4,0,3,8/21/2005,59,1,Bin 2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
11248,223,AW00011248,M,M,110000,3,4,1,4,1/15/2008,60,0,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11249,178,AW00011249,M,F,130000,3,4,1,3,4/11/2006,60,1,Bin 2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
11250,276,AW00011250,M,F,170000,3,4,1,2,9/17/2005,60,1,Bin 2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
11251,50,AW00011251,S,M,30000,4,0,0,2,4/20/2008,83,1,Bin 4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
11252,335,AW00011252,S,M,90000,3,0,1,1,2/14/2006,83,1,Bin 4,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
11253,69,AW00011253,M,M,60000,2,0,1,2,9/2/2007,82,0,Bin 4,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
11254,612,AW00011254,M,M,70000,4,0,1,2,5/26/2008,82,0,Bin 4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
11255,612,AW00011255,M,M,70000,4,0,1,2,8/27/2007,82,0,Bin 4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
11256,626,AW00011256,M,F,70000,4,0,1,2,10/17/2007,81,0,Bin 4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
11257,345,AW00011257,S,F,120000,1,2,1,4,2/24/2006,82,1,Bin 4,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
11258,352,AW00011258,M,M,120000,1,2,1,4,11/22/2007,82,0,Bin 4,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
11259,548,AW00011259,M,F,100000,4,1,1,4,3/7/2006,50,1,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
11260,302,AW00011260,M,F,110000,2,2,1,3,8/9/2007,50,0,Bin 2,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
11261,359,AW00011261,M,F,130000,1,2,1,1,3/30/2006,50,1,Bin 2,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
11262,60,AW00011262,M,F,80000,4,3,1,0,8/31/2007,51,0,Bin 2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
11263,612,AW00011263,M,F,90000,5,5,1,3,3/1/2006,51,1,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
11264,618,AW00011264,S,M,90000,5,5,0,3,7/6/2007,51,1,Bin 2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
11265,623,AW00011265,M,F,90000,5,5,1,3,7/7/2007,51,1,Bin 2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
11266,632,AW00011266,S,F,90000,0,0,0,1,3/13/2006,51,1,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
11267,302,AW00011267,S,M,120000,4,2,1,4,3/20/2006,50,1,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
11268,312,AW00011268,M,F,130000,2,2,1,2,11/30/2007,51,0,Bin 2,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
11269,314,AW00011269,M,M,130000,2,2,1,2,2/23/2008,50,0,Bin 2,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
11270,334,AW00011270,M,M,130000,2,2,1,3,3/13/2006,51,1,Bin 2,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
11271,360,AW00011271,S,F,150000,2,0,0,4,3/30/2006,51,1,Bin 2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
11272,300,AW00011272,S,F,70000,4,3,1,0,3/22/2006,58,1,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
11273,331,AW00011273,M,M,90000,2,1,1,0,11/15/2007,58,0,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11274,609,AW00011274,M,M,50000,2,0,1,2,3/1/2006,81,1,Bin 4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
11275,310,AW00011275,M,F,80000,4,0,1,2,3/2/2006,81,1,Bin 4,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
11276,49,AW00011276,M,F,80000,4,3,1,2,8/2/2007,51,0,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
11277,62,AW00011277,M,M,80000,4,3,1,2,8/6/2007,52,0,Bin 2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
11278,614,AW00011278,S,M,90000,0,0,0,1,3/19/2006,52,1,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11279,616,AW00011279,M,F,90000,0,0,1,1,9/4/2007,52,0,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11280,626,AW00011280,M,M,90000,0,0,1,1,1/2/2008,52,0,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
11281,301,AW00011281,S,F,110000,4,2,1,4,3/16/2006,51,1,Bin 2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
11282,612,AW00011282,M,M,90000,5,4,1,4,3/3/2006,53,1,Bin 2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
11283,299,AW00011283,M,M,110000,1,3,1,2,11/30/2007,52,0,Bin 2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
11284,307,AW00011284,M,F,110000,1,3,1,2,8/10/2007,53,0,Bin 2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
11285,322,AW00011285,M,M,120000,1,3,0,4,1/28/2008,53,0,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
11286,374,AW00011286,M,M,170000,0,0,1,4,3/24/2006,53,1,Bin 2,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
11287,49,AW00011287,M,M,70000,5,4,0,3,8/2/2007,54,0,Bin 2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
11288,301,AW00011288,M,F,110000,1,3,1,3,9/6/2007,53,0,Bin 2,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
11289,315,AW00011289,M,F,130000,1,3,1,1,3/11/2006,54,1,Bin 2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
11290,334,AW00011290,M,F,130000,1,3,1,3,3/23/2006,54,1,Bin 2,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
11291,335,AW00011291,M,F,130000,1,3,1,3,3/7/2006,54,1,Bin 2,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
11292,361,AW00011292,S,M,150000,1,2,0,3,3/18/2006,53,1,Bin 2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
11293,632,AW00011293,S,M,60000,2,0,0,2,8/28/2007,60,0,Bin 2,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
11294,618,AW00011294,M,M,60000,2,0,0,2,3/28/2008,60,0,Bin 2,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
11295,311,AW00011295,S,F,80000,2,0,1,2,3/28/2006,61,1,Bin 2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
11296,616,AW00011296,S,F,50000,2,0,1,2,3/4/2006,79,1,Bin 4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
11297,301,AW00011297,S,M,70000,4,0,1,2,3/29/2006,80,1,Bin 4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
11298,307,AW00011298,M,M,70000,4,0,1,2,3/15/2006,80,1,Bin 4,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
11299,301,AW00011299,M,M,70000,4,0,1,2,3/29/2006,79,1,Bin 4,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
11300,54,AW00011300,M,M,80000,5,4,0,3,8/4/2007,55,0,Bin 2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
