CustomerKey,GeographyKey,CustomerAlternateKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,DateFirstPurchase,CommuteDistance,Age,BikeBuyer
20709,339,AW00020709,M,M,70000,0,0,0,1,2/6/2008,0-1 Miles,52,1
23105,26,AW00023105,S,M,40000,3,0,0,2,12/7/2006,5-10 Miles,61,1
11263,612,AW00011263,M,F,90000,5,5,1,3,3/1/2006,2-5 Miles,51,1
20041,212,AW00020041,S,M,30000,0,0,0,1,10/26/2007,2-5 Miles,36,0
16908,612,AW00016908,S,F,80000,4,0,1,2,4/8/2008,5-10 Miles,76,1
15329,372,AW00015329,S,F,70000,4,1,1,2,9/24/2006,10+ Miles,66,1
19275,183,AW00019275,M,M,20000,1,1,1,0,9/27/2007,1-2 Miles,53,0
18458,35,AW00018458,S,M,30000,3,0,1,2,12/21/2005,5-10 Miles,65,1
11261,359,AW00011261,M,F,130000,1,2,1,1,3/30/2006,0-1 Miles,50,1
13768,216,AW00013768,M,M,40000,0,0,1,0,7/20/2006,0-1 Miles,47,1
22051,609,AW00022051,S,F,90000,4,4,0,3,6/24/2008,1-2 Miles,46,0
18339,298,AW00018339,S,F,40000,0,0,1,1,4/15/2008,5-10 Miles,39,0
19932,203,AW00019932,S,M,80000,4,1,1,2,7/17/2008,10+ Miles,63,0
20931,236,AW00020931,M,M,40000,1,0,1,0,2/19/2007,0-1 Miles,51,1
17881,252,AW00017881,M,F,20000,1,0,1,0,10/30/2007,0-1 Miles,54,0
19003,347,AW00019003,M,M,60000,2,1,0,0,6/24/2008,2-5 Miles,66,1
24858,243,AW00024858,M,M,130000,3,4,1,4,10/14/2007,0-1 Miles,61,0
12818,221,AW00012818,M,M,20000,1,1,1,1,5/30/2008,2-5 Miles,49,0
22482,131,AW00022482,S,F,10000,4,3,1,2,7/11/2008,0-1 Miles,49,0
19354,176,AW00019354,S,F,20000,0,0,0,1,6/2/2008,1-2 Miles,38,0
14408,343,AW00014408,S,F,70000,4,2,1,1,6/8/2008,10+ Miles,65,0
24863,179,AW00024863,S,M,100000,3,4,0,4,9/10/2007,2-5 Miles,62,0
11247,242,AW00011247,S,F,130000,3,4,0,3,8/21/2005,0-1 Miles,59,1
13316,298,AW00013316,M,M,80000,3,0,1,2,8/27/2006,5-10 Miles,61,1
18313,302,AW00018313,S,F,30000,0,0,0,2,6/2/2008,0-1 Miles,35,0
28897,209,AW00028897,S,F,80000,4,2,0,2,7/9/2008,2-5 Miles,62,0
20283,14,AW00020283,M,F,40000,2,0,1,2,5/9/2006,5-10 Miles,74,1
21260,632,AW00021260,S,F,40000,0,0,1,2,3/30/2008,5-10 Miles,39,0
22179,16,AW00022179,M,F,40000,3,0,0,2,12/17/2007,1-2 Miles,61,0
12932,310,AW00012932,M,M,70000,5,5,1,3,10/28/2007,10+ Miles,45,0
12794,553,AW00012794,S,F,60000,4,0,1,0,2/27/2008,1-2 Miles,55,0
25711,38,AW00025711,S,M,20000,0,0,0,0,1/18/2006,0-1 Miles,35,1
26390,254,AW00026390,M,M,150000,3,4,1,3,2/5/2008,0-1 Miles,60,1
21801,352,AW00021801,M,F,70000,4,2,1,1,2/6/2008,1-2 Miles,64,0
11682,642,AW00011682,M,F,70000,5,5,0,2,3/8/2008,0-1 Miles,46,0
15392,374,AW00015392,S,F,80000,2,0,0,2,12/13/2007,1-2 Miles,61,0
16601,262,AW00016601,S,F,130000,5,5,0,4,11/13/2007,0-1 Miles,67,0
12327,156,AW00012327,S,M,100000,3,4,1,4,8/9/2007,10+ Miles,65,0
15755,39,AW00015755,M,M,70000,2,0,0,2,6/27/2007,1-2 Miles,59,1
26591,34,AW00026591,S,F,100000,1,1,1,2,1/19/2007,2-5 Miles,57,1
20122,315,AW00020122,M,M,40000,1,0,1,0,5/15/2008,1-2 Miles,41,0
26760,40,AW00026760,S,F,70000,0,0,0,2,3/14/2007,5-10 Miles,51,1
23788,301,AW00023788,M,M,30000,1,0,1,1,2/23/2008,2-5 Miles,61,1
22090,383,AW00022090,M,F,70000,4,3,1,0,8/13/2007,1-2 Miles,59,0
13145,514,AW00013145,M,M,40000,0,0,1,2,5/7/2008,5-10 Miles,39,1
28180,609,AW00028180,S,M,60000,0,0,0,1,9/19/2005,2-5 Miles,48,1
22346,300,AW00022346,M,F,40000,1,0,1,1,9/2/2007,1-2 Miles,60,1
16819,618,AW00016819,M,M,70000,4,2,1,2,4/15/2008,2-5 Miles,63,1
23849,627,AW00023849,S,F,60000,1,0,0,0,5/12/2008,0-1 Miles,44,1
23906,159,AW00023906,S,M,40000,0,0,0,0,10/12/2007,0-1 Miles,47,1
17032,301,AW00017032,M,F,60000,5,4,1,1,4/15/2008,2-5 Miles,55,0
18143,199,AW00018143,S,M,70000,5,1,1,2,4/7/2006,10+ Miles,70,1
27847,271,AW00027847,M,F,10000,1,0,0,0,12/20/2007,0-1 Miles,57,0
26793,374,AW00026793,S,M,40000,0,0,1,2,5/21/2008,5-10 Miles,38,0
14622,312,AW00014622,M,M,70000,1,0,1,1,11/14/2007,2-5 Miles,53,0
24821,648,AW00024821,M,F,70000,5,5,1,2,1/23/2008,0-1 Miles,45,0
28802,56,AW00028802,M,F,60000,0,0,1,0,8/4/2006,1-2 Miles,42,1
29038,334,AW00029038,S,F,60000,0,0,0,0,6/21/2008,0-1 Miles,48,0
12698,13,AW00012698,M,M,110000,0,5,1,4,9/14/2006,10+ Miles,45,1
20578,192,AW00020578,M,M,100000,3,4,0,3,6/22/2008,2-5 Miles,62,0
15662,279,AW00015662,M,F,30000,3,0,1,0,6/8/2006,0-1 Miles,55,1
22174,30,AW00022174,M,M,30000,3,0,1,2,10/13/2006,5-10 Miles,63,1
13958,40,AW00013958,M,F,70000,5,5,1,3,1/3/2007,10+ Miles,47,1
17150,545,AW00017150,M,M,60000,2,1,1,2,12/20/2007,2-5 Miles,66,1
14270,331,AW00014270,S,M,60000,0,0,0,2,12/23/2006,1-2 Miles,40,1
14929,276,AW00014929,M,M,30000,1,1,1,0,1/18/2006,2-5 Miles,46,1
29200,536,AW00029200,M,M,60000,2,0,1,2,1/25/2008,5-10 Miles,58,0
15507,70,AW00015507,M,F,60000,0,0,1,0,8/1/2007,0-1 Miles,48,0
17604,623,AW00017604,S,M,70000,5,0,1,0,5/2/2008,2-5 Miles,45,1
26773,38,AW00026773,M,F,70000,5,4,1,3,9/18/2007,10+ Miles,55,0
27537,348,AW00027537,M,F,70000,4,2,1,2,6/8/2007,2-5 Miles,52,1
28218,7,AW00028218,M,F,70000,5,5,1,4,3/11/2008,10+ Miles,48,0
11433,224,AW00011433,M,M,80000,5,2,0,2,6/5/2007,2-5 Miles,64,1
15940,553,AW00015940,M,M,100000,4,1,1,4,8/31/2007,0-1 Miles,49,0
18355,50,AW00018355,M,M,90000,4,4,1,1,2/10/2008,0-1 Miles,47,0
27841,251,AW00027841,M,M,20000,1,0,1,0,9/20/2007,0-1 Miles,53,0
23223,237,AW00023223,M,M,40000,1,1,1,1,8/19/2007,1-2 Miles,42,1
18296,2,AW00018296,S,F,70000,0,0,0,1,12/11/2005,0-1 Miles,51,1
23314,38,AW00023314,M,M,30000,2,0,0,2,1/10/2007,1-2 Miles,67,1
18795,62,AW00018795,S,M,40000,0,0,0,2,11/9/2007,1-2 Miles,37,1
16131,301,AW00016131,S,M,40000,0,0,0,1,5/8/2008,2-5 Miles,55,0
11547,201,AW00011547,M,F,40000,0,0,1,0,6/28/2007,0-1 Miles,47,1
29006,539,AW00029006,S,M,60000,2,1,1,2,2/4/2008,10+ Miles,66,0
24947,53,AW00024947,S,M,40000,4,0,0,2,12/4/2007,1-2 Miles,74,0
11289,315,AW00011289,M,F,130000,1,3,1,1,3/11/2006,0-1 Miles,54,1
26208,273,AW00026208,S,F,160000,2,3,0,4,12/27/2007,0-1 Miles,57,0
22571,9,AW00022571,M,M,10000,0,0,1,1,11/8/2006,2-5 Miles,35,1
11809,300,AW00011809,M,M,60000,2,2,1,0,4/23/2006,0-1 Miles,47,1
13158,16,AW00013158,M,F,40000,2,0,1,2,8/9/2007,0-1 Miles,74,0
27178,143,AW00027178,S,M,20000,0,0,1,2,6/22/2008,1-2 Miles,44,0
17248,30,AW00017248,M,F,120000,0,5,1,4,9/13/2005,10+ Miles,43,1
25020,17,AW00025020,S,M,20000,2,1,1,2,1/30/2007,5-10 Miles,65,1
15992,358,AW00015992,S,F,70000,3,0,1,2,6/29/2007,5-10 Miles,62,1
28071,299,AW00028071,M,M,80000,0,0,0,1,8/11/2005,0-1 Miles,47,1
18827,536,AW00018827,S,F,80000,5,4,1,3,6/29/2008,5-10 Miles,53,1
21110,249,AW00021110,M,M,30000,4,4,0,2,8/18/2007,0-1 Miles,37,0
11073,16,AW00011073,S,F,70000,2,0,1,2,9/24/2007,5-10 Miles,59,0
22112,60,AW00022112,M,F,60000,3,0,1,2,9/27/2005,5-10 Miles,60,1
26782,69,AW00026782,S,M,30000,0,0,0,2,1/1/2006,0-1 Miles,34,1
12681,21,AW00012681,S,F,80000,0,0,0,3,8/29/2006,10+ Miles,43,1
21606,614,AW00021606,M,M,60000,2,0,1,0,5/9/2008,0-1 Miles,45,1
17519,545,AW00017519,M,F,60000,0,0,1,2,9/23/2007,5-10 Miles,41,0
15958,612,AW00015958,M,F,90000,4,3,1,0,11/24/2007,5-10 Miles,53,0
17727,35,AW00017727,M,F,10000,0,0,1,1,10/7/2007,2-5 Miles,35,0
25963,623,AW00025963,S,M,60000,0,0,1,2,7/6/2008,5-10 Miles,40,0
26253,548,AW00026253,S,M,20000,3,0,0,2,12/13/2007,1-2 Miles,60,0
13370,546,AW00013370,M,M,60000,2,1,1,1,5/21/2008,10+ Miles,67,1
21093,248,AW00021093,M,F,40000,1,0,1,0,5/24/2007,0-1 Miles,50,1
13895,611,AW00013895,S,F,70000,5,0,1,0,3/21/2007,2-5 Miles,45,1
12185,648,AW00012185,S,F,100000,0,3,1,2,9/30/2007,5-10 Miles,55,0
26747,12,AW00026747,S,F,60000,1,0,0,1,2/15/2007,0-1 Miles,54,1
21641,314,AW00021641,M,F,60000,4,2,1,2,5/30/2008,2-5 Miles,51,1
21278,536,AW00021278,S,F,40000,0,0,0,2,7/2/2008,5-10 Miles,37,0
16470,269,AW00016470,M,M,40000,1,1,1,0,9/8/2006,1-2 Miles,39,1
22391,175,AW00022391,M,F,10000,2,0,1,1,6/18/2008,0-1 Miles,61,1
18647,307,AW00018647,S,F,20000,2,0,1,2,1/7/2008,1-2 Miles,62,1
23622,170,AW00023622,M,M,110000,4,5,1,2,12/23/2007,10+ Miles,63,1
24971,302,AW00024971,M,F,60000,2,1,1,2,5/3/2008,10+ Miles,67,0
24067,131,AW00024067,S,F,40000,0,0,0,0,4/2/2008,0-1 Miles,48,1
13740,644,AW00013740,M,F,40000,1,0,1,1,3/1/2008,1-2 Miles,57,0
26261,553,AW00026261,S,F,20000,3,0,1,2,10/22/2007,1-2 Miles,59,0
27312,172,AW00027312,S,F,110000,3,4,1,4,4/11/2008,10+ Miles,70,0
20937,120,AW00020937,S,F,30000,0,0,1,1,3/7/2008,2-5 Miles,38,0
29306,33,AW00029306,S,M,70000,0,0,0,1,11/17/2007,0-1 Miles,52,1
18576,385,AW00018576,M,F,60000,0,0,1,0,5/19/2008,2-5 Miles,49,0
12572,29,AW00012572,S,F,10000,0,0,0,1,7/25/2006,2-5 Miles,35,1
26380,226,AW00026380,M,M,100000,2,3,1,3,1/30/2008,5-10 Miles,58,0
11120,18,AW00011120,S,F,40000,2,0,1,1,11/14/2005,5-10 Miles,79,1
13102,545,AW00013102,S,F,90000,2,0,1,1,10/10/2007,2-5 Miles,57,1
20881,234,AW00020881,S,F,20000,1,1,0,1,4/6/2008,2-5 Miles,48,0
14964,262,AW00014964,M,M,40000,1,0,1,0,5/31/2008,0-1 Miles,50,0
20819,13,AW00020819,S,M,20000,0,0,1,0,6/4/2006,0-1 Miles,36,1
20789,325,AW00020789,M,M,40000,1,0,0,0,10/14/2007,0-1 Miles,42,0
28720,20,AW00028720,S,F,70000,0,0,1,1,8/6/2007,5-10 Miles,50,1
18538,618,AW00018538,S,M,70000,5,0,1,2,6/25/2008,10+ Miles,71,1
11443,31,AW00011443,S,F,60000,0,0,0,4,12/8/2005,2-5 Miles,39,1
17605,298,AW00017605,M,M,70000,5,5,1,2,10/20/2007,2-5 Miles,46,0
27612,299,AW00027612,M,M,60000,2,0,1,2,7/6/2005,5-10 Miles,58,1
20124,355,AW00020124,M,F,40000,1,0,1,0,12/10/2007,0-1 Miles,41,0
11262,60,AW00011262,M,F,80000,4,3,1,0,8/31/2007,0-1 Miles,51,0
24727,612,AW00024727,M,F,40000,3,3,1,2,6/30/2008,1-2 Miles,41,0
21791,361,AW00021791,M,M,70000,4,1,1,2,9/30/2007,1-2 Miles,66,1
11071,24,AW00011071,S,F,80000,2,0,1,2,9/2/2007,5-10 Miles,60,0
28487,15,AW00028487,S,M,20000,0,0,1,0,12/29/2007,0-1 Miles,36,1
11860,343,AW00011860,M,F,70000,1,0,1,1,1/4/2008,2-5 Miles,53,0
19857,368,AW00019857,S,F,60000,4,0,1,2,10/24/2007,10+ Miles,68,0
20123,326,AW00020123,M,M,40000,1,0,1,0,4/12/2008,1-2 Miles,42,0
20610,8,AW00020610,M,M,110000,0,5,1,3,5/13/2006,10+ Miles,42,1
24161,4,AW00024161,M,M,10000,0,0,1,1,4/25/2007,2-5 Miles,35,1
26259,634,AW00026259,S,M,30000,1,0,0,1,10/3/2007,10+ Miles,60,0
24325,383,AW00024325,M,M,60000,4,2,0,2,6/10/2008,0-1 Miles,50,1
22152,337,AW00022152,M,M,60000,0,0,1,2,6/9/2008,5-10 Miles,37,1
17285,10,AW00017285,M,M,60000,2,2,1,1,9/16/2005,2-5 Miles,47,1
17206,224,AW00017206,M,M,90000,3,1,0,2,10/23/2006,2-5 Miles,61,1
24346,302,AW00024346,M,F,60000,0,0,0,1,10/25/2007,0-1 Miles,48,1
22505,270,AW00022505,M,F,30000,1,0,0,1,5/3/2008,0-1 Miles,52,1
23226,127,AW00023226,S,M,30000,0,0,0,1,1/16/2008,2-5 Miles,42,1
19959,40,AW00019959,S,F,100000,0,5,1,2,3/28/2006,10+ Miles,42,1
13263,188,AW00013263,S,F,110000,2,4,1,4,5/16/2006,5-10 Miles,59,1
22445,180,AW00022445,S,F,40000,0,0,0,0,7/28/2007,0-1 Miles,46,1
23838,312,AW00023838,M,F,40000,1,1,1,0,5/23/2008,2-5 Miles,45,1
27520,30,AW00027520,S,M,110000,4,1,0,4,11/19/2007,0-1 Miles,56,0
24899,11,AW00024899,S,M,80000,0,0,0,3,8/24/2007,10+ Miles,42,0
11400,251,AW00011400,S,M,40000,0,0,1,0,1/15/2006,0-1 Miles,46,1
25167,358,AW00025167,M,M,80000,3,0,0,1,5/23/2008,0-1 Miles,58,0
15553,301,AW00015553,S,M,60000,0,0,0,1,2/21/2007,0-1 Miles,48,1
28248,53,AW00028248,S,M,80000,4,3,0,2,8/25/2007,0-1 Miles,52,0
28316,35,AW00028316,M,F,60000,1,0,0,1,12/3/2007,0-1 Miles,53,1
16168,2,AW00016168,M,F,70000,5,5,1,4,8/25/2007,10+ Miles,48,0
28557,241,AW00028557,M,M,40000,1,1,1,1,1/12/2008,0-1 Miles,41,1
14805,172,AW00014805,S,F,10000,3,2,1,2,12/24/2007,0-1 Miles,52,0
29447,186,AW00029447,S,F,10000,2,0,0,1,6/28/2008,2-5 Miles,77,0
25118,5,AW00025118,M,M,70000,5,5,1,3,2/21/2008,10+ Miles,47,0
11339,202,AW00011339,S,M,20000,1,0,1,0,4/10/2007,0-1 Miles,54,1
13219,311,AW00013219,M,M,60000,5,0,1,3,4/7/2008,10+ Miles,69,0
13252,246,AW00013252,M,F,130000,2,4,1,2,5/14/2007,0-1 Miles,57,1
27529,358,AW00027529,M,F,130000,1,1,1,4,2/23/2008,0-1 Miles,49,0
18577,358,AW00018577,M,F,60000,0,0,1,0,9/6/2007,0-1 Miles,49,0
24387,298,AW00024387,M,M,80000,2,1,0,0,6/27/2008,0-1 Miles,57,1
27670,347,AW00027670,S,F,70000,3,0,0,2,7/15/2005,1-2 Miles,62,1
21547,238,AW00021547,S,M,120000,4,5,1,3,3/2/2008,10+ Miles,67,0
15551,612,AW00015551,S,F,50000,0,0,1,1,2/23/2007,2-5 Miles,48,1
13669,23,AW00013669,M,F,60000,3,2,1,2,10/22/2007,0-1 Miles,52,0
28158,299,AW00028158,S,M,70000,1,0,1,1,9/10/2005,2-5 Miles,53,1
18153,124,AW00018153,M,F,100000,2,3,1,4,7/5/2008,10+ Miles,68,0
28265,548,AW00028265,S,M,90000,4,3,1,2,5/31/2008,5-10 Miles,54,0
16069,339,AW00016069,S,F,50000,2,2,1,0,3/15/2008,2-5 Miles,46,1
22044,358,AW00022044,S,M,80000,0,0,0,1,10/13/2007,0-1 Miles,43,1
17915,3,AW00017915,S,F,10000,1,1,0,0,10/11/2005,2-5 Miles,37,1
17215,147,AW00017215,S,M,90000,4,1,1,2,3/11/2008,10+ Miles,64,0
20230,19,AW00020230,M,M,60000,3,3,1,1,12/15/2007,5-10 Miles,50,0
24563,133,AW00024563,M,F,130000,3,4,1,4,1/27/2008,0-1 Miles,61,0
12821,189,AW00012821,M,M,40000,0,0,1,0,12/7/2007,0-1 Miles,48,0
14565,343,AW00014565,S,F,50000,2,2,1,0,8/6/2005,2-5 Miles,46,1
26514,326,AW00026514,M,M,70000,4,2,0,1,12/19/2007,1-2 Miles,65,0
27232,633,AW00027232,S,M,40000,2,0,0,1,4/13/2007,1-2 Miles,55,1
19211,334,AW00019211,M,F,40000,1,0,1,1,7/28/2007,0-1 Miles,61,1
16105,536,AW00016105,S,F,80000,3,3,1,3,4/1/2008,10+ Miles,50,1
22081,552,AW00022081,M,F,100000,3,2,1,4,10/7/2007,1-2 Miles,54,0
14711,160,AW00014711,S,F,30000,0,0,1,1,9/28/2007,2-5 Miles,43,0
20097,339,AW00020097,M,F,40000,1,0,1,1,11/4/2007,0-1 Miles,60,1
12496,238,AW00012496,M,F,40000,1,0,1,0,2/21/2008,0-1 Miles,51,0
16870,52,AW00016870,M,F,60000,2,0,0,2,8/7/2007,1-2 Miles,59,0
22881,57,AW00022881,M,M,40000,4,2,1,2,1/16/2006,2-5 Miles,54,1
17990,259,AW00017990,S,F,20000,2,2,1,1,4/25/2007,0-1 Miles,50,1
26895,238,AW00026895,S,F,10000,0,0,0,0,12/29/2007,0-1 Miles,41,1
28939,35,AW00028939,M,M,80000,0,0,0,3,9/4/2007,10+ Miles,40,0
17174,312,AW00017174,S,F,70000,2,1,1,2,12/20/2007,10+ Miles,62,0
12749,207,AW00012749,S,M,30000,0,0,0,1,4/29/2006,1-2 Miles,44,1
19195,232,AW00019195,S,M,40000,2,2,1,0,8/18/2006,1-2 Miles,45,1
19141,638,AW00019141,S,M,70000,4,0,1,0,11/3/2007,2-5 Miles,49,1
20355,548,AW00020355,S,F,80000,2,0,0,2,4/4/2008,1-2 Miles,61,0
13033,348,AW00013033,S,M,60000,0,0,0,2,7/20/2008,1-2 Miles,38,0
24403,347,AW00024403,M,M,70000,3,2,1,0,7/10/2007,0-1 Miles,58,1
26745,30,AW00026745,M,F,60000,1,0,1,1,2/23/2007,5-10 Miles,52,1
24684,326,AW00024684,M,M,60000,2,1,1,2,1/2/2008,2-5 Miles,64,1
19719,347,AW00019719,S,M,70000,3,0,1,2,1/4/2008,5-10 Miles,62,1
23750,246,AW00023750,M,F,40000,1,1,1,0,8/11/2007,0-1 Miles,41,1
15594,4,AW00015594,S,F,80000,5,5,1,2,6/26/2008,0-1 Miles,48,0
11421,172,AW00011421,M,F,110000,3,4,1,4,5/6/2006,5-10 Miles,69,1
29347,361,AW00029347,M,M,40000,0,0,0,1,8/30/2007,0-1 Miles,50,0
23759,146,AW00023759,M,M,40000,1,1,1,1,7/25/2007,0-1 Miles,41,1
12764,642,AW00012764,M,F,30000,1,0,1,1,6/18/2006,5-10 Miles,62,1
21187,16,AW00021187,M,M,60000,3,3,1,2,1/2/2008,0-1 Miles,50,0
29481,120,AW00029481,S,M,30000,3,0,0,0,2/13/2006,0-1 Miles,55,1
17510,39,AW00017510,S,M,80000,2,0,1,2,10/4/2005,5-10 Miles,59,1
26257,302,AW00026257,S,M,20000,3,0,0,2,3/6/2008,0-1 Miles,60,0
23871,552,AW00023871,S,F,70000,3,0,0,0,6/12/2008,0-1 Miles,45,1
18139,147,AW00018139,M,F,120000,3,4,1,4,8/26/2006,5-10 Miles,60,1
13014,614,AW00013014,M,M,100000,2,0,1,2,11/7/2007,0-1 Miles,47,0
12939,64,AW00012939,S,M,80000,3,3,1,1,9/23/2007,2-5 Miles,50,0
14363,70,AW00014363,S,F,50000,0,0,1,0,10/31/2007,0-1 Miles,42,0
13688,264,AW00013688,S,M,50000,0,0,0,0,12/31/2007,1-2 Miles,42,0
26824,249,AW00026824,S,F,10000,4,4,1,1,11/20/2007,0-1 Miles,49,1
15313,547,AW00015313,M,M,60000,4,0,1,2,2/18/2008,2-5 Miles,68,0
25724,115,AW00025724,M,F,30000,4,0,1,0,10/9/2007,0-1 Miles,54,1
26222,257,AW00026222,S,F,30000,0,0,0,1,10/1/2007,2-5 Miles,43,1
22311,277,AW00022311,S,M,30000,0,0,0,1,1/16/2008,1-2 Miles,43,1
24234,383,AW00024234,S,M,70000,0,0,1,2,6/13/2008,5-10 Miles,35,1
14780,188,AW00014780,S,F,10000,4,4,1,0,4/29/2008,0-1 Miles,48,0
15137,18,AW00015137,M,M,100000,0,5,1,3,8/19/2007,10+ Miles,43,0
11833,59,AW00011833,M,M,80000,3,3,1,1,12/14/2007,2-5 Miles,50,0
17337,70,AW00017337,S,M,40000,0,0,1,1,9/8/2007,5-10 Miles,40,0
16726,316,AW00016726,M,M,30000,0,0,1,2,6/28/2008,5-10 Miles,36,0
15785,36,AW00015785,S,M,70000,1,0,1,1,6/2/2007,5-10 Miles,53,1
14912,361,AW00014912,M,F,40000,1,0,1,1,5/1/2006,1-2 Miles,58,1
19806,302,AW00019806,S,F,60000,0,0,1,2,2/27/2008,5-10 Miles,41,0
28204,19,AW00028204,M,M,100000,1,0,1,0,7/4/2007,2-5 Miles,45,1
20326,358,AW00020326,M,F,130000,3,2,1,4,10/30/2007,1-2 Miles,52,0
29333,27,AW00029333,S,F,40000,2,0,0,2,9/9/2007,0-1 Miles,78,0
25242,11,AW00025242,S,F,90000,2,0,0,1,6/15/2007,2-5 Miles,57,1
15207,27,AW00015207,S,M,100000,0,0,1,0,4/2/2007,2-5 Miles,47,1
20767,648,AW00020767,S,F,40000,2,0,1,1,3/28/2008,1-2 Miles,56,1
21914,120,AW00021914,S,F,20000,0,0,0,2,10/22/2007,0-1 Miles,35,0
20866,241,AW00020866,M,M,130000,0,0,1,0,12/9/2006,0-1 Miles,93,1
16613,21,AW00016613,M,F,70000,0,0,1,4,9/22/2007,10+ Miles,41,0
24716,160,AW00024716,M,M,30000,0,0,0,1,4/1/2008,1-2 Miles,43,1
27795,192,AW00027795,S,F,40000,0,0,0,0,1/4/2008,0-1 Miles,49,1
20859,245,AW00020859,S,M,30000,0,0,0,0,11/3/2006,1-2 Miles,46,1
13941,60,AW00013941,M,F,60000,1,0,1,1,11/4/2007,0-1 Miles,54,0
14881,611,AW00014881,M,M,30000,1,0,1,1,5/5/2006,5-10 Miles,61,1
24824,59,AW00024824,S,F,40000,0,0,1,1,7/18/2006,2-5 Miles,50,1
17941,121,AW00017941,M,M,20000,2,0,1,1,5/4/2007,0-1 Miles,55,1
23156,548,AW00023156,M,F,60000,1,0,1,0,12/28/2007,2-5 Miles,46,1
16253,147,AW00016253,S,F,20000,1,1,0,1,10/3/2006,1-2 Miles,48,1
28385,201,AW00028385,M,F,30000,1,1,1,2,6/22/2008,0-1 Miles,50,0
28552,266,AW00028552,S,F,20000,0,0,0,2,5/19/2008,0-1 Miles,42,0
19459,271,AW00019459,M,F,30000,1,1,1,1,4/26/2007,0-1 Miles,48,1
12865,266,AW00012865,M,F,20000,0,0,0,1,10/7/2007,2-5 Miles,39,0
16371,311,AW00016371,M,M,40000,1,0,1,1,12/17/2007,1-2 Miles,59,0
24226,315,AW00024226,S,M,40000,0,0,0,1,2/13/2008,1-2 Miles,36,0
19288,150,AW00019288,M,F,30000,3,0,1,0,5/31/2007,0-1 Miles,56,1
23430,20,AW00023430,S,F,70000,5,5,1,4,1/1/2008,10+ Miles,47,0
17919,37,AW00017919,S,M,20000,0,0,1,0,10/18/2005,0-1 Miles,37,1
18951,64,AW00018951,S,M,90000,4,4,1,3,5/30/2008,2-5 Miles,49,1
23496,545,AW00023496,S,M,70000,4,3,1,0,10/12/2007,5-10 Miles,60,0
21517,257,AW00021517,M,M,170000,3,4,1,2,6/15/2007,0-1 Miles,70,1
16824,123,AW00016824,M,M,120000,2,4,1,4,1/22/2007,5-10 Miles,58,1
12859,231,AW00012859,S,F,30000,1,0,1,1,4/5/2007,2-5 Miles,53,1
24069,258,AW00024069,M,M,40000,0,0,1,0,1/26/2008,0-1 Miles,48,1
20798,156,AW00020798,M,M,10000,1,0,1,0,1/10/2008,0-1 Miles,57,0
20935,196,AW00020935,S,F,30000,5,5,1,3,5/14/2008,0-1 Miles,37,0
21413,618,AW00021413,M,M,60000,0,0,1,2,12/26/2007,5-10 Miles,41,0
23235,246,AW00023235,S,M,40000,2,2,1,2,8/8/2007,1-2 Miles,44,0
19215,637,AW00019215,S,M,30000,2,0,1,2,4/28/2008,1-2 Miles,58,0
27623,336,AW00027623,S,M,80000,3,0,0,1,7/14/2005,0-1 Miles,58,1
27952,144,AW00027952,M,M,90000,4,1,0,2,12/29/2007,2-5 Miles,63,1
16409,164,AW00016409,M,F,30000,1,1,1,2,11/21/2006,0-1 Miles,49,1
19442,190,AW00019442,S,M,50000,0,0,1,0,4/4/2007,0-1 Miles,46,1
20874,151,AW00020874,S,M,20000,1,1,0,1,4/19/2007,0-1 Miles,46,1
18605,612,AW00018605,S,M,60000,4,2,1,2,5/6/2008,2-5 Miles,50,1
27159,214,AW00027159,S,F,20000,0,0,0,2,3/2/2008,1-2 Miles,35,1
21405,23,AW00021405,M,F,110000,5,1,1,4,12/29/2007,2-5 Miles,56,0
27394,543,AW00027394,S,M,50000,4,0,0,2,3/7/2008,1-2 Miles,72,0
22886,326,AW00022886,S,F,60000,0,0,1,1,10/18/2007,2-5 Miles,48,1
26416,245,AW00026416,M,F,130000,4,5,1,4,1/10/2008,0-1 Miles,67,0
23334,627,AW00023334,S,M,40000,0,0,0,2,2/1/2008,1-2 Miles,40,1
12771,372,AW00012771,M,F,40000,1,0,1,1,6/11/2006,0-1 Miles,59,1
12814,144,AW00012814,S,F,30000,1,1,0,0,10/30/2007,0-1 Miles,48,0
16415,224,AW00016415,S,M,20000,3,3,1,0,5/18/2007,0-1 Miles,51,1
25050,312,AW00025050,S,M,70000,0,0,1,2,11/3/2007,5-10 Miles,42,1
14525,238,AW00014525,M,F,10000,0,0,1,0,10/9/2005,0-1 Miles,38,1
17879,241,AW00017879,M,M,10000,1,0,1,0,10/16/2007,0-1 Miles,54,0
22764,648,AW00022764,M,M,60000,2,1,1,2,3/6/2008,10+ Miles,67,0
28415,234,AW00028415,M,F,40000,1,0,1,0,11/18/2007,0-1 Miles,51,1
28435,173,AW00028435,M,M,30000,0,0,0,1,7/23/2008,0-1 Miles,39,0
11488,256,AW00011488,S,M,20000,0,0,1,2,4/30/2006,1-2 Miles,43,1
27605,638,AW00027605,M,M,60000,2,0,1,2,7/29/2005,5-10 Miles,58,1
22374,618,AW00022374,M,M,40000,0,0,1,0,9/28/2007,1-2 Miles,42,1
